Alan Walters,1061061,10-10-2005,1,66,80,55,29,17,17,49,1,30,27,9
Frances Hunter,3840157,29-06-2004,2,78,14,82,29,46
Todd Williams,9124248,17-12-2000,2,93,41,81,42,57,55,0,59,80,97,42,67,69,93,20,32,74,53,79,97,33,92,35,41,1
Thomas Tallman,4392740,31-08-2003,2,94,55,88,34,67,83,70,9,41,80,14,33,41,80,76,66,94,48,86,81,77,12,65
Mitchell Ervin,1895043,10-08-2000,1,29,2,55,94,84
Leo Littlejohn,8678631,14-07-2003,2,62,35,36,73,71,27,36,23,70,48,18,44,61,96,68,60,27,42,24,76,20,66
Isidra Lee,6236593,08-09-2000,2,82,58,10,98,80,57,84,86,42,44,90,36,13,16,35,13,43,78,5,90,96,79,87,100
Carmelo Charles,2266012,14-07-2003,1,64,69,96,19,43,82,53,43,67,4,87,89
Reatha Wolfe,7816216,03-02-2003,1,58,74,10,54,89,95,21,11,0,90,44,0,34,92,14,6,57,65,48,40,74
David Stallsworth,9662975,25-05-2004,1,59,70,61,77,3,58,14,60,19,79,30,15,61,91,0,67,62,30,57,86,66
Jennifer Allen,9413946,13-12-2004,1,64,91,24,56,28,84,8,65,2,54,80,75,48,62,1,46,27,23,54,20
Sharon Rogan,9008938,07-09-2001,1,76,21,93,76,39,66,74,5,78,12,52,17,84,46,24,14,84,14,25,48,6
Brenda Dunn,8323052,19-02-2002,2,8,0,67,32,53,60,5,15,47,2,27,48,73,5,43,36,34,34,5,10,9
Larry Patterson,5845875,19-11-2001,1,36,13,97,24,36,69,35,44,33,79,38,7,59
David Landers,2574245,10-10-2003,1,26,87,58,97,9,30,74,33,29,88,90,53,58,72,64,94,7
William Frye,2448646,22-09-2003,2,48,73,29,69,71,0,8,48,44,19,52,0,81,46,3,1
Sergio Fouche,8571800,17-03-2003,1,4,54,20,22,23,91,61,57,2,56,46,43,94,50,81,43,96,30,33,70,68,8,14,66,90
Alan Lyman,4766936,10-08-2001,1,30,28,61,37,43,82,99,24,28,80,71,7,51,5,2,41,15,95,44,10,3,83
Jennifer Lewis,8070779,31-12-2002,2,97,49,61,83,52,69,52,87,44,78,49,85,49,20,11,20,21,78,87,78,81
Kay Warf,9804512,31-04-2004,1,27,80,71,27,89,76,55,14,62,8,97,21,89,56,52,56,59,5,36,42,93,96
Jeanne Seymer,5956377,17-11-2004,1,53,72,18,30,34,92,65,57,84,49,32,99,52,24,7,14,51,70,86,93,96,47,97,51,23
Richard Rodrequez,3261867,15-12-2000,1,67,36,11,61,35,68,27,34,70,70,47,96
Linda Daniel,4768046,24-05-2005,1,25,25,23,93,96,88,31
Sarah Christian,1792032,04-01-2004,1,99,75,45,47,15,29,33,57,56,45,51,20,39,35,90,97
Charles Collins,6872044,06-10-2002,2,88,48,17,5,24,88,33,48,40,71,44,62,21,59,73,11,43,20,2,19,19,18
Margaret Gayton,7043737,21-12-2003,2,51,35,66,43,54,66,53,99,55,86,75,59,34,48,1,77,23,13
Mario Bates,5063805,23-09-2005,1,19,53,54,23,40,1,59,93
Matthew Vincent,3624500,25-08-2002,2,25,15,33,64,57,92,72,50,55,79,96,68,3,45,68,55
Robert Kruse,8945742,21-08-2002,1,85,95,89,8,74,59,50,87,94,77,62,62,44,6,43,49,22,79,26,24,88,65,60,99,76
Lilian Fuller,1311401,14-08-2003,2,7,19,3,27,14,8,59,57,24,32,61,66,48,16,83
Brian Silva,7546182,07-12-2003,2,92,36,70,69,91,77,72,19,26,97,50,16,45,92,0,14,46,44,89
Joe Stafford,7992519,20-06-2002,2,90,61,99,61,62,66,60,61
Barbara Ovalle,2507849,11-03-2000,1,92,70,96,89,9,20,94,71,50,89,12,44,52,91,49,68,97,75,8,66,49,10
Theodore Taylor,9585574,01-09-2003,1,91,39,4,23,88
Samuel Drain,3423738,24-03-2005,2,95,69,44,23,57,66,5,0,16,47,58,73,8,34,0
Ruth Larrick,2114517,06-08-2002,1,70,57,74,42,15,56
Danny York,4061616,15-11-2004,1,7,91,54,23,38,67,45,8,0,30,36,78,33,6,85,48,43,41,77,10,70,57,40
John Mcdaniel,6564372,25-10-2003,1,11,62,2,8,65,56,22,76,58,19,10,94,10,85
Anna Gates,4699364,22-09-2005,1,23,59,43,37,72,50,65,64,80,27,91,81
Marilyn Park,1135304,07-10-2001,1,59,71,46,62,83,29,12,95,71,8,52,26,45,43,33,70,1,60,53,20
Chester Johnson,7316292,16-03-2003,1,18,86,55,6,87,54,63,37,1,26,64,51,89,21,4,25,19
Donald Delahunt,1654450,05-03-2004,2,89,12,51,72,18,0,66,51
Melisa Hampton,3522052,26-07-2002,1,92,22,88,32,84,96,37,51,68,44,94,72,20,31,30,16,75,74,11,86
David Sharpe,4864030,21-06-2000,1,75,81,45,6,93,84,16,60,45,56,95,38,26,71,28,45,61,35,62,63,17,21,23
Lauren Ebbs,2844695,29-06-2000,2,35,89,89,46,29,41,56,71,29,33,100
John Yorke,1975199,23-08-2000,2,68,72,56,61,57,49,23,42,54,65,4,42,21,67,14,27,43,23,15,1,73,37,40
Tammy Warren,3415502,17-09-2002,1,25,79,49,4,75,25,54,36,0,50,21,26,0,21,10,71,20,42,27,69,27,16,34,41
Daniel Voeks,6943071,30-11-2001,1,73,42,84,31,66,75
Warren Patton,2432407,25-03-2000,2,15,82,8,78,75,68,90,48
Charlyn Kelsey,2149024,13-10-2003,1,85,58,79,38,87,36,76
Janet Fusco,8917010,24-11-2003,1,5,10,88,91,99,20,41,19,8,94,10,13,50
Mike Paniagua,3902543,13-03-2005,2,88,22,75,59,82,53,56,56,39,16,15,44,51,21,40
Mark Namisnak,2914306,28-01-2000,1,28,70,68,69,73,62,34,93,69,39,28
Fernando Lynch,3574734,05-01-2004,2,67,7,45,87,47,92,53,89,42,33,70,49,98,42,27,42,42,15,0
David Hein,5306164,02-12-2000,2,43,60,100,91,74,18,25,35,57,26,34,38,71,12,0,83,69
Wayne Torres,2403269,06-01-2002,1,26,61,19,75,95,18,93,28,9,100,57,12
Victoria Diederich,2546035,18-08-2004,2,53,76,98,17,98,38,82
Renee Johnson,3584769,15-01-2001,2,41,18,59,3,36,100,4,4,15,8,37,18,47,27,92,69,46,57,47,6
John Morgan,5709297,18-05-2002,1,40,55,87,83,68,88,56,1,46,16,68,51,43,8,77,67,22,82,30,13,79
Elana Hacker,7947132,10-02-2003,1,44,93,92,33,87,86,71,99,5,31,37,68,98,90,16,55,76
Charles Monroe,4969723,30-04-2000,2,96,44,48,43,13,35,14,66
Andrew Tracy,6538431,11-06-2004,1,32,13,94,91,91,0,7,69,52,35,94,53,17,16,57,87,95,69,0,80,43,32,71,20,30
Pamela Simmons,8284524,22-08-2003,2,76,32,17,95,41,26,32,33,16,28,67,62,56,0,94,66,38,77,36,23,56
John Johnson,5598587,30-11-2001,1,23,18,29,67,3,79,84,16,82,40,67,98
Torrie Coss,7297554,29-07-2005,1,51,32,64,40,93,82
Brian Knoll,4437550,31-11-2004,1,51,75,63,18,35
Lori Depasquale,8233617,08-12-2002,2,96,93,1,39,100
Timothy Myrick,8576581,19-01-2003,1,72,33,52,4,57,49,89,93,12,93,59,53,33,20,53,76,29
Roger Whitson,7430579,03-12-2003,1,65,87,36,89,7,72,56
Randy Carter,1373244,25-07-2001,2,60,17,3,2,82,76,52,95,9,5,3,68,94,26,78,24,50,47,78,40,97,61,91
Earl Strode,4416694,09-12-2001,1,66,84,24,40,14,71,78,39,8,59,50,40,52
Annie Dietrich,4194860,22-07-2000,2,61,53,62,10,70,31,69,13,79,47,60,64,3,79,88,40
Eva Hughes,7480720,22-04-2003,2,18,89,72,8,34,31,13,41,21,64,5,14,31,8
Mathew Harmeson,1924471,21-08-2000,2,38,78,2,17,55,51,38,44,7,69,42,52,19,2,16,85,44,70,69,61
Pearl Alvarez,3765265,20-10-2005,1,85,12,3,67,29,92,1,11,11,44,68
Sarah Bitto,5463347,27-11-2000,2,67,73,10,70,62,41,6,65,14,0,59,47,70,86,100,67,89,98,54,25,74,67,22
Estella Holthaus,5101008,27-05-2001,2,97,90,13,24,84,70,20,54
Harold Lohman,3686306,19-09-2004,2,92,4,80,65,79,51,99,30,72,71,50,4,39,84,71,42,29,30
Shaun Ridings,7900517,29-06-2000,2,49,49,53,93,77,81,22,65,6,58,6,17,9,53,86,7,8,98,5,4,92,0,41
Diana Mcavoy,8266929,08-10-2002,2,6,34,5,12,12,61,52,61,93,97,14,24,4,86
Marilyn Kreitner,6320051,23-07-2005,2,2,53,20,12,12,31,22,85,47,14,88,28,37,90,46,29,52,18,1,31,25,51
Audrey Green,6007091,30-12-2005,2,22,41,65,24,90
Philip Traver,7650805,02-10-2000,2,37,75,18,99,7
Lorraine Blash,9850835,13-01-2005,2,32,38,53,99,35,92,18,79,79
Nadine Franklin,3960017,29-10-2004,2,34,89,1,8,93,34,11,44,22,94,80,39,9
Lance Aragon,9080756,20-06-2001,2,46,15,41,81,12
Frances Adams,9388882,10-11-2002,1,65,37,67,69,53,48,4,55,98,100,65,74,54,49,43,93,50,24
Linda Arnold,7402132,09-12-2001,2,79,47,54,48,81,36
Joan Caldwell,9727679,30-02-2000,1,54,5,76,32,50,40,48,78,84,68,66,39,40,41,3,24,42,13,8,68
Amy Preston,6734076,16-04-2001,1,94,9,65,69,50,79,44,91,16,94,88,45,98,54,89,18,50,26,41,48,47,52,25,14
Kim Petro,4094339,18-04-2002,2,63,59,29,84,22,95,97,47,5,4,34,68,17,77,82,44,94,57
Kirk Cordova,3182623,25-02-2000,1,52,68,21,77,10,100,13,71,18,90,100,49,1
Jose Cooper,3048488,25-12-2003,2,11,49,35,7,13,16,40
Tiffany Steiner,4198603,15-12-2000,1,82,16,32,17,93,47,48,83,66,59,54,4
Steven Molleur,5466148,16-10-2003,1,15,90,91,12,74,44,41,15
James Valcourt,2394452,02-09-2000,2,35,14,100,36,37,64,37,52,73,58,25,45,58,36,29,93,92,77,91
Barbara Silva,6527676,08-02-2003,2,88,4,95,56,38,66
Barry Sanders,4851322,04-03-2005,1,86,47,16,60,79,58,79,82,52,77,99,92,88,91,58,63
Kathryn Steib,4917944,16-08-2005,2,71,48,77,38,82,0,11,46
Robert Jacques,2848860,16-11-2002,1,68,96,53,11,39,67,93
Matthew Recio,8505791,18-01-2000,2,83,39,70,44,90,27,87,74,68,12,0,61,91,11,73,34,90,100,86,66,55,49,37
Elizabeth Wilcox,8557248,15-12-2003,1,72,1,50,65,53,24,64,62,94,51
Diane Young,2619462,10-01-2004,2,73,51,4,39,6,45,87,72,21,95,75
Daniel Anderson,9260550,27-03-2004,2,50,73,66,34,54,90,45,30,24,87,41,4,59,99,34,45,19,85,23
Gladys Jennings,2065171,05-05-2003,2,83,86,54,26,44,13,41,1,60,52,30,28
Jessica Garcia,2812722,06-06-2002,1,4,85,82,29,0,28
Alan Justice,5968001,17-02-2002,1,97,24,63,7,9,15,2,91,42,88,87,95,0,94,50,15,23,40,12,45
Shannon Robins,5434297,26-06-2000,1,42,36,37,45,42,93,33,93,74,99,55,70,80,26,58,23
Michael Whitworth,8874141,13-12-2002,1,49,67,29,27,73,95,37,90,37
Matthew Mosconi,5905903,29-03-2003,1,1,28,49,89,78,11,28,39,88,25,53,71,47,77,66,80,73,67,57,23,3
Larry Reiley,6593243,24-12-2001,2,47,68,47,89,95,19,96,79,43,66,21,81,6,71,89,83,38
Richard Page,4123526,27-01-2000,2,8,2,99,5,98,64,66,54,3,26,8,88,64,15,21,44,31,13,14,34,19,52
Selena Dykes,6634896,26-04-2000,1,71,95,99,17,16,18,77,23,32,83,86,46,50,68
Curtis Perez,3149817,20-03-2004,2,54,14,77,13,17,29,36,30,49,96,52,19,2,75,82,56,90,97
David Mullins,3662966,21-03-2002,1,21,18,49,70,22,79,97,25,64,61
Robert Doyle,2341056,19-01-2000,1,50,12,71,30,37,82,37,31,52,21,32,43,1,79,42,45,75,90,60,88,89
Pedro Karins,4806985,31-10-2000,1,67,82,70,13,3,8
Donte Harger,1704683,26-08-2001,2,43,48,33,74,20,1,56,7
Shelly Williams,4114647,17-06-2001,1,77,86,33,54,32,69,98,54,23,55,16,91,0,44,52,22,57,10,50,50,57,6
James Labrie,9215852,14-05-2004,1,84,30,59,3,16,31,95,51,21,7,47,65,46,25,48,36,7,5
Tammy Conley,6703608,16-12-2001,2,48,98,78,61,71,12,65,83,64,68,31
Willard Williams,2080386,20-12-2000,1,42,61,41,47,98,86
Timothy Andrews,2301939,13-11-2001,1,37,84,62,25,9,7,16,49,8,76,55,67
Teresa Dowling,2324749,13-02-2004,2,55,14,67,33,41,69,39,99,92,95,20,37,78,50,79,29
Florence Matheson,2763970,23-07-2003,1,48,93,27,13,85,87,76,82
Mario Zaller,8661183,28-08-2004,1,22,84,11,41,55,47,91,79,97,37,84,84,63,14,19,81,56
Roger Vanduser,2935893,13-12-2002,1,19,83,89,49,62,28,17,4,86,59,89,6,91,7,29,50,24,74,11,71,81,16,73
Gloria Charles,4743376,11-04-2000,1,65,30,40,17,19,89,88,57,0,47,69,34,80,11,66,23
Craig Wood,6875372,03-03-2000,2,1,89,62,70,99,34,42,4,83,90,69,37,50,94,86,66,72,64,16,67,72
Ruby Mcneill,4938163,29-09-2004,2,99,4,48,34,61,85,1,28
Zachariah Munday,5509456,06-05-2004,2,30,49,78,91,86,25,81,65,55,22,78,94,11,93,2,76,94,56,53
Will Madsen,5835816,23-07-2004,1,71,15,84,15,18,4,94,54,86
Amy Wright,1668525,30-07-2003,1,48,85,100,73,9,98,92,66,37,99,6,76,12,20,99,90,14,54,2,71,72
Humberto Trombly,1876363,13-06-2004,1,70,79,61,37,8,72,69,21,61,52,89,51,13,79,68,43,63,98,92,50,56,99,86,58
Leigh Bowman,4636186,03-10-2001,1,90,79,6,84,11
David Tucker,3953472,28-07-2005,2,68,70,16,98,75,33,14,43,66,89,37,35,21,11,12,40,68,11,61,56,7,95,44,92,32
Harold Prince,7757176,28-03-2004,2,36,22,90,87,69,46,19,81,17,13,66,18,96,0,9,67,37
Marybeth Woods,8870802,22-04-2001,2,11,50,70,14,79,56,71,9,11,98,21,83,27,83,87,19,82
Linda Case,7586309,05-09-2005,1,30,7,36,4,2,36,100,86,44,36
Agatha Estrello,3321647,03-04-2001,1,34,33,93,9,70,5,50,40,78,73,43
Rodney Thurman,8137494,06-03-2001,1,98,3,69,79,95,44,28,32,95,12,43,11,42,8,94,3,82,25,92,86,84,71
Julia Williams,9488715,27-07-2003,1,89,24,89,77,47
Hilda Bradley,9106805,24-08-2000,1,18,31,7,62,2,97,19,73
Paul Sunderland,8674796,21-01-2002,1,23,42,11,37,87,34,23,100,97,0,86,48,7,40,62,53,26,41,73
Kevin Moore,9654996,13-02-2001,1,81,52,18,55,53,26,11,76,61,46,55,89
Danielle Mabery,5278560,20-02-2002,2,52,83,80,51,95,81,84,79,56,53,79,35,90
Gail Hurst,9375803,26-07-2005,2,22,58,60,62,55,69,86,82,56,86,63
Henry Dafoe,1034566,22-04-2000,2,12,21,1,64,28,14,94,84,24,76,25,1,88,60,20,60,90,97,51,32,79,88
Amy White,1810781,05-02-2001,2,28,6,59,12,0,76,66
Bertha Ard,7652132,31-12-2003,2,50,58,54,12,71,3,20,38,58,57,35,17,99,1,82,75,28,69,76,70,53,8,75,49,65
Bess Bailey,3946447,14-10-2003,1,58,21,34,17,35,100,11,80,82,24,81,51,50,61
Nancy Armistead,1232640,07-02-2002,1,68,75,18,95,87,87,60,12,18,62,24,78,62,24,80,85,16,2
Audrey Gamble,9867710,11-10-2000,1,16,76,53,10,36,8,27,37,46,96,48
Marshall Vinson,3744336,21-01-2000,2,44,22,44,93,79,3,90,80,33,13,33,100,90,84,19,66
Terry Dukes,6456649,02-02-2001,2,2,7,83,19,83,7,31,45,23,23,7,34,81,23,38,82,31,16
Heather Singletary,1817815,27-06-2003,1,97,17,46,26,60,35,32,29,15,95,65,48,23,12,58,47,48,37,93,49,23,92,84
Tim Pena,2224080,21-10-2005,2,74,49,14,83,52,46,7,27
Linda Mackenzie,6292170,16-09-2001,2,47,68,46,80,98,17,99,68
Aurelia Lee,8395470,18-02-2002,2,44,15,46,73,1,45,39,14,50,28,29,26,15,15,13,35,8,71,18,15
Carol Cardwell,5588819,17-03-2003,2,67,7,78,22,78,66,55,2,23,85,42,55,70,54,9,9,85
Carol Gattshall,7553741,16-08-2004,1,40,34,94,1,51,99,24
Larry Miesner,6992868,01-06-2000,1,100,2,78,27,80,82,99,80,44,7,18,39,8
Concepcion Bennett,5538493,02-03-2004,1,80,72,61,30,1,40,83,78,30,69,58,26,44,36,99,30,85,59,100,9,62,39
Jennifer White,5471282,14-08-2005,1,87,36,7,30,39,9,6
Debra Duckworth,9019641,17-08-2004,1,81,81,8,52,20,37,89,57,90,8
Rafael Oliver,8810130,22-05-2003,1,89,63,86,49,48,27,98,92,42,48,70,10,23,11,99,57,25,46,96,79,99,18,93
Traci Huey,5889354,18-12-2002,2,79,74,45,42,24,72,42,69,45,49,33,72,27,57,10,16,17,69,48
Mark Wright,8629007,19-09-2000,1,25,87,99,50,23
Max Byron,5204219,12-09-2004,2,18,9,98,9,89,60
Mabel Williams,6458422,23-06-2002,2,65,60,65,18,26
Karen Renzi,9193327,06-08-2004,2,11,2,19,61,56,55
Paul Doherty,3931522,28-01-2005,2,65,38,53,5,20,21,87,2,52,93,40
William Chevalier,7092105,23-04-2000,2,22,82,19,62,78,17,36
Michael Taylor,9350960,20-08-2001,2,51,49,62,87,11,72,50,95,66,67,12,5,94,90,54,76
Jennifer Hightower,7040568,04-11-2003,1,50,37,14,17,8
Luis Stone,5992170,03-01-2001,2,65,13,49,13,12,15,92,78,97,24,87,0,74,51,45,35
Gerald Clark,4507062,20-09-2000,2,28,99,94,98,93,80,90,13,15,40,82,43,35,43,87,8,96,57,52,0,78,62,77
Patricia Thomas,5492754,08-02-2005,1,79,68,1,34,16,81,55,56,58,91,46,92,47,12,82,65,54,90,1,97,18
Krystal Crumrine,3023643,21-06-2001,1,26,19,93,94,44,45,64,77,0,62,97,19
Catherine House,1346269,27-09-2002,2,36,81,39,66,26,63,54,58,96,100,46
John Johnson,6874960,07-04-2000,2,74,58,77,23,54,53,83,62,29,51,51,60,71
Melissa Morin,1685457,14-10-2001,2,65,18,73,21,72,78,96,30
Carla Rogers,4951657,27-03-2000,1,8,25,47,61,15,35
Amanda Knowles,9227095,19-10-2004,1,23,38,77,58,59,45,71,54,81,94,38,79,67,92,26,31,94,23,69
Leonarda Roof,3685880,05-02-2000,2,72,96,58,80,21
Michael Westbrooks,4332969,08-01-2001,2,57,99,87,80,98,7,2,26,14,59,63,90,3,67,100
Kenneth Williams,4474387,07-07-2005,1,67,23,40,47,2,64,75,43,24,23,18,10,15
Kelly Dodson,2236520,31-03-2002,1,13,65,97,50,99,35,86,28,61,46,60,55,91,60,98
David Stender,7313270,22-12-2000,1,79,68,10,9,88
Delores Mattox,6921511,20-02-2005,2,81,36,9,84,25,20,59,18,16,95,89,5,97,50,40,79,2,2,54
Kevin Cabe,7387542,23-02-2003,2,60,42,20,93,28,76,95,22,100,17,26,73,23,94,93,16,97,80,51,73
Pricilla Ramm,3875618,02-08-2000,1,56,100,86,60,99,99,16
Domenic Parks,8411759,10-09-2001,1,2,37,40,26,88,5,4,34,68,76,94
Christian Willoughby,3359290,10-06-2002,1,45,59,72,36,86,64,37,19,92,71,38,22,100
Carlos Neal,7203992,26-07-2002,1,85,39,87,64,41,61,80,59,29,18,14,6,69,54,42
Mary Diaz,7941024,19-06-2000,1,9,24,79,24,33,13,9,34,80,79,12,46,36,34,32
Darrell Hansen,5546430,08-03-2000,2,44,87,64,14,95,63,14,95,37,35,31,15,72,39,54,85,8,83,94,26
Francis Turner,8394727,03-11-2005,2,8,72,27,45,7,80,73,55,47,5,98,68,43,75
Angel Crain,5067583,03-04-2005,1,64,23,60,53,58,0,68,64,70,39,40,42,24,68,84,65,67,11,82,64,63,28
Sheryl Ireland,3026112,23-02-2004,1,61,33,54,13,96,53,15,62,62,75,69,6,24,98,22,3,70
Barbara Billups,4358376,23-04-2003,1,90,85,35,53,37,40,52,11,58,73,46,96,51,6,35,8,35,18,34,92,7,80,40,53
Gladys Rose,5427969,26-01-2004,2,97,3,76,88,61,30,59,48,1,12,98,3,51,6,20,17,18,24,36,45
Felton Garrett,4984280,26-05-2003,1,100,39,89,28,42,46,88,8
Linda Hall,9329359,11-11-2005,2,84,31,70,57,37,29,39,85,67,4,7,45,27,41,71
Marcia Saunders,8468929,12-01-2000,2,92,18,39,16,11,78
Paul Baker,6656531,01-06-2005,1,10,88,71,36,98,76,28,53,98,9,98,1,15,66,34,38,92,46,73,98
Al Griffin,1133968,08-03-2002,2,3,98,5,67,17,35,34,86,58,6,45,33,21,90,0,81,98,87,70,88,100,92,18,50
Jessie Creager,9568058,01-06-2004,1,10,58,47,78,46,34,10,99,62,31,34,33,0,33,11,14
Steven Alvarado,5929133,30-11-2005,1,71,22,68,78,36,39,73,11,44,97,54,88,50,98,81,44,93,18
Ora Shipe,2989064,27-08-2003,2,61,51,19,92,96
Andrew Smith,7293864,12-11-2004,1,96,28,12,50,18,55,45,32,14,54,64,30,35,4,94
Alfreda Storer,4262590,10-02-2003,1,89,29,73,61,16,18,29,69,75,9,62,94,100,37,80,25,32,59,80,41,75,76
Lisa Dubow,3870903,01-01-2005,1,17,51,84,25,76,74,35,61,89,69,7,30,39,6,43,16,7,73
Susan Daniel,2808209,19-10-2000,1,80,21,16,29,100,17,18
Christopher Jones,5022023,28-08-2002,1,13,53,37,58,71
Michele Russey,7351410,04-07-2001,2,42,62,48,25,15,19,77,3,66,23,67,79,94,58,20,20,86,6,52,11,30
Allen Huebner,6655752,27-09-2001,2,61,62,7,22,92,57,69,52
Brian Schwartz,5549177,03-05-2002,1,30,62,2,77,5,78
Faye Swanson,3659121,22-03-2000,1,37,90,73,83,55,83,58,57,30,69
Bettie Waters,8736546,27-03-2000,1,72,95,45,40,45,43,14,50,73,62,75,95,1,78,57,0
Arthur Siemens,7275225,06-10-2005,1,87,80,43,70,71,30
Robert Wiswell,6264302,03-09-2005,1,62,18,35,16,36,9,11,39,21,21,2,82,49,78,97,45,44
Amanda Evans,3055778,25-01-2001,2,3,9,66,96,1,13,76,8,74,56,40,57,35,12,30,48
Lauri Walker,1558273,10-09-2003,2,38,57,47,74,36,1,28,78
Jay Jochum,7981410,21-11-2004,2,61,95,54,68,31,48,29,19,36,68,56,54
Gail Hart,5290568,09-01-2003,2,93,0,32,77,5,19,23,73,82,69,44,7,33,13,95,22,18,1,60
Sarah Purcell,6885814,25-08-2001,2,30,85,62,96,84,76,41,44,52,54,45,72,84,80
Al Fansler,7122226,24-01-2005,1,1,58,12,58,80,24,11,62,10,5,46,60,35,93,14,95,96,74,74,79,71,36,56
Joe Robinson,9299063,02-03-2001,1,9,32,16,88,4,23,51,37,67,42
Jacob Campbell,3595402,15-01-2005,1,92,2,0,59,14,4,45,6,10,35,41,78,45,84,83,56,84,50,34
William Rackham,5643175,29-04-2003,2,46,90,31,16,48,84,30,39,5,14,38,86,91,2,39,41,0,73,42,18
Dale Dallaire,9839371,11-01-2000,1,95,60,94,26,54,64,16,6,94,85,9,89,22,89
Adam Slusher,8658767,31-11-2002,2,100,82,75,22,68,37,9,41,56,69,13,24
Mary Pharr,7828930,07-11-2002,1,73,72,40,86,66,16,27,66,65,10,69,62,46,80,53,41,29,58,25,65,68,25,83,26
Frederick Goode,3635393,19-01-2002,1,18,19,96,55,31,11,63,95,30,66
Walter Lane,4282729,12-08-2001,2,89,87,84,70,47
Carolyn Esquerra,5884458,10-12-2000,1,1,28,97,15,89,68,84,90,93,24,38,61,9,11,58
Joseph Fay,2973170,21-06-2001,1,97,49,89,45,44,96,57,87,83,34,9,60
Lindsey Milton,6867714,12-06-2005,1,54,31,81,95,89,96,4,69,88
Jimmie Cioffi,3343809,18-09-2005,1,94,29,35,99,69,100,4,21,5,72,24,39,18,16,28,16,20,61
Margaret Simpson,5708967,02-11-2005,2,62,39,43,39,55,48,30,22,23,6,97,54,19,13,36
Alfred Carpenter,8775555,15-04-2002,2,84,79,10,12,59
Karen Newman,1533557,04-05-2003,2,18,49,59,46,94,50,99,7,91,11,95,100,20,61,56,9,32,90
Nancy Schafer,5186636,04-06-2003,2,11,64,100,47,38,57,64,24,17,51,36,29,8,68,10,80,74,9,36,0
Kenneth Willis,3928516,22-12-2001,1,52,29,26,65,0,46,55,50,97,29,16,17,71
Michael Everett,7084731,14-05-2001,1,17,99,32,43,63,64,65,54,4,10,70,26,78,65,41,82,69,30,30,43
Jerry Kelley,9201858,06-06-2001,1,82,94,0,59,70,47,57,51,5,26,19,37,37,49,77,35,93,77,62,66
Christopher Kavanaugh,1244509,27-06-2000,1,9,20,84,6,44,2,8,60,34,70
Paula Young,4996893,28-03-2001,1,0,35,75,52,60,45,38,85,22
Elizabeth Arroyo,2512965,25-10-2004,2,63,88,81,94,59,72,3,76,6,92
Ada Jodoin,6216547,24-03-2004,1,74,36,86,18,69,44
Nickolas Carnahan,4813099,07-11-2002,2,89,48,39,12,72,90,4,4,2,36,52,56,4,15,71,22,84,78,53,59,85,26
Donald Finneran,3193602,09-06-2005,2,49,11,12,9,65,90,12,58,13,36,5,19,34,81,92,69,92,96,10,69,48,35,31,22,22
Richard Jack,7647036,22-10-2001,1,59,51,92,51,92,69,94,5,89,27,31,48,9,43,57,92,30,56
Glenn Terry,7054459,19-03-2002,2,95,28,49,78,38,14,57,13,26,95,48,96,69,8,80,80,24,49,20,61
Richard Fisher,5718298,28-05-2000,2,24,21,65,72,17,35,20,80,8,81,49,11,65,69,63,16,87,30,55,37,30,48
Todd Kinder,8881196,22-02-2001,2,0,65,89,67,13,0,39,41,23,27,93,59,38,45,18,31,32
Rene Dawson,7450914,30-01-2003,1,5,96,25,34,48,50,21,89,48,29,66,18,2,92,82,3
Janis Bullion,6328756,03-05-2005,1,6,52,84,11,50,42,38
Annie Morrissey,7352772,26-08-2004,1,11,29,12,30,69,77,34,60,33,99,48,99,77,64,0,36,35,82,17,52
Carole Nguyen,4149320,27-11-2002,2,45,68,44,98,60,22
Laura Robinson,3604064,09-10-2003,2,38,22,54,21,97,26,77,28,88,70,52,48,5
Nancy Christopher,7716045,31-02-2003,1,96,41,63,26,6,30,26,6,49,47,3,20,67,61,72,31,4,68,63,95
Janie Parker,5959989,07-05-2001,2,17,49,73,60,48,9,50,15
Jim Benson,5862994,23-07-2003,1,94,56,14,30,69,55,74,92,7,46,4,34,11,59
Theresa Delvalle,8731231,30-05-2004,1,31,47,19,77,22,65,39,51,19,43,90,75
Edith Walling,8816949,11-09-2003,2,3,69,3,61,6,53,22,6,52,85,33,100,24,89,20,48,97,19,80,49,14,82,98
Patricia Bryant,8140509,01-12-2002,1,79,98,59,43,33,77,16,96,29,9,1
Carolyn Elam,4716088,28-05-2004,2,87,53,87,14,15,91,8,75,94,86,39,8,83,87,60,85,16,64,63
Kareem Rosso,1915887,21-07-2002,1,82,97,10,30,65,4,15,40,14,61,21,12,46,52,70,21
George Williams,5131097,15-08-2004,2,22,77,39,16,67,62,64,65,12,48,16,43,2,65,14,26,34,31,62,82
Mamie Newbury,2916965,23-05-2001,2,38,2,97,63,52,4,75,41,21,96,48,22,48,32,98,87,96,58,79,92,44,78,42
Rick Arnold,7744018,02-04-2004,2,55,8,3,84,42,81,30,85,55,86,54,78,52,100,44,43,4,80,45,53,19,27,65,63,57
Wendell Hamson,9032431,19-05-2004,1,92,58,37,97,64,12,84,45,32
Cynthia Brathwaite,6001805,16-12-2002,1,60,21,8,96,65,97,52,17,93,20,3,39,76,95,71
Cynthia Christensen,5026535,02-01-2004,1,86,10,28,16,16,34,65,14
